MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,MKT_CARRIER_FL_NUM,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,CRS_ELAPSED_TIME,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
9,3,9/7/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,24.0,25.0,0,0,N,60,209,0.0,17.0,0.0,0.0
9,3,9/7/22 0:00,B6,412,B6,412,JFK,SYR,810,919,908.0,-11.0,0,0,N,69,209,,,,0.0
9,3,9/7/22 0:00,DL,5056,9E,5056,JFK,SYR,1625,1759,1742.0,-17.0,0,0,N,94,209,,,,0.0
9,3,9/7/22 0:00,DL,5090,9E,5090,JFK,SYR,2232,2,2350.0,-12.0,0,0,N,90,209,,,,0.0
9,3,9/7/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1127.0,7.0,0,0,N,81,209,,,,0.0
9,3,9/7/22 0:00,UA,333,UA,333,ORD,SYR,1815,2111,2111.0,0.0,0,0,N,116,607,,,,0.0
9,3,9/7/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1647.0,-9.0,0,0,N,116,607,,,,0.0
9,3,9/7/22 0:00,UA,4804,OO,4804,ORD,SYR,715,1004,1012.0,8.0,0,0,N,109,607,,,,0.0
9,3,9/14/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,2024.0,24.0,0,0,N,109,607,0.0,4.0,0.0,0.0
9,3,9/14/22 0:00,AA,4203,MQ,4203,ORD,SYR,1456,1746,1728.0,-18.0,0,0,N,110,607,,,,0.0
9,3,9/14/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,20.0,21.0,0,0,N,60,209,0.0,5.0,0.0,0.0
9,3,9/14/22 0:00,B6,412,B6,412,JFK,SYR,810,919,905.0,-14.0,0,0,N,69,209,,,,0.0
9,3,9/14/22 0:00,DL,4976,9E,4976,JFK,SYR,1617,1751,1709.0,-42.0,0,0,N,94,209,,,,0.0
9,3,9/14/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2359,2331.0,-28.0,0,0,N,89,209,,,,0.0
9,3,9/14/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1120.0,0.0,0,0,N,81,209,,,,0.0
9,3,9/14/22 0:00,UA,333,UA,333,ORD,SYR,1815,2111,2104.0,-7.0,0,0,N,116,607,,,,0.0
9,3,9/14/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1750.0,54.0,0,0,N,116,607,0.0,0.0,54.0,0.0
9,3,9/14/22 0:00,UA,4804,OO,4804,ORD,SYR,715,1004,951.0,-13.0,0,0,N,109,607,,,,0.0
9,3,9/21/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,1938.0,-22.0,0,0,N,109,607,,,,0.0
9,3,9/21/22 0:00,AA,4203,MQ,4203,ORD,SYR,1456,1746,1728.0,-18.0,0,0,N,110,607,,,,0.0
9,3,9/21/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,13.0,14.0,0,0,N,60,209,,,,0.0
9,3,9/21/22 0:00,B6,412,B6,412,JFK,SYR,810,919,913.0,-6.0,0,0,N,69,209,,,,0.0
9,3,9/21/22 0:00,DL,4976,9E,4976,JFK,SYR,1617,1751,1719.0,-32.0,0,0,N,94,209,,,,0.0
9,3,9/21/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2359,2329.0,-30.0,0,0,N,89,209,,,,0.0
9,3,9/21/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1115.0,-5.0,0,0,N,81,209,,,,0.0
9,3,9/21/22 0:00,UA,333,UA,333,ORD,SYR,1815,2111,2112.0,1.0,0,0,N,116,607,,,,0.0
9,3,9/21/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1656.0,0.0,0,0,N,116,607,,,,0.0
9,3,9/21/22 0:00,UA,4804,OO,4804,ORD,SYR,715,1004,1020.0,16.0,0,0,N,109,607,0.0,0.0,0.0,0.0
9,3,9/28/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,2026.0,26.0,0,0,N,109,607,0.0,11.0,0.0,0.0
9,3,9/28/22 0:00,AA,4203,MQ,4203,ORD,SYR,1456,1746,1747.0,1.0,0,0,N,110,607,,,,0.0
9,3,9/28/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,20.0,21.0,0,0,N,60,209,0.0,21.0,0.0,0.0
9,3,9/28/22 0:00,B6,412,B6,412,JFK,SYR,810,919,922.0,3.0,0,0,N,69,209,,,,0.0
9,3,9/28/22 0:00,DL,4976,9E,4976,JFK,SYR,1617,1751,1726.0,-25.0,0,0,N,94,209,,,,0.0
9,3,9/28/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2359,2342.0,-17.0,0,0,N,89,209,,,,0.0
9,3,9/28/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1112.0,-8.0,0,0,N,81,209,,,,0.0
9,3,9/28/22 0:00,UA,333,UA,333,ORD,SYR,1815,2111,2052.0,-19.0,0,0,N,116,607,,,,0.0
9,3,9/28/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1630.0,-26.0,0,0,N,116,607,,,,0.0
9,3,9/28/22 0:00,UA,4804,OO,4804,ORD,SYR,715,1004,1000.0,-4.0,0,0,N,109,607,,,,0.0
9,4,9/1/22 0:00,AA,3330,MQ,3330,ORD,SYR,2024,2312,2317.0,5.0,0,0,N,108,607,,,,0.0
9,4,9/1/22 0:00,AA,3911,MQ,3911,ORD,SYR,1713,2000,1953.0,-7.0,0,0,N,107,607,,,,0.0
9,4,9/1/22 0:00,AA,4134,MQ,4134,ORD,SYR,959,1245,1234.0,-11.0,0,0,N,106,607,,,,0.0
9,4,9/1/22 0:00,AA,4203,MQ,4203,ORD,SYR,1459,1745,1739.0,-6.0,0,0,N,106,607,,,,0.0
9,4,9/1/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,13,12.0,-1.0,0,0,N,74,209,,,,0.0
9,4,9/1/22 0:00,DL,5090,9E,5090,JFK,SYR,2200,2337,2315.0,-22.0,0,0,N,97,209,,,,0.0
9,4,9/1/22 0:00,UA,1046,UA,1046,ORD,SYR,2105,2359,2347.0,-12.0,0,0,N,114,607,,,,0.0
9,4,9/1/22 0:00,UA,1559,UA,1559,ORD,SYR,1355,1650,1702.0,12.0,0,0,N,115,607,,,,0.0
9,4,9/1/22 0:00,UA,5415,OO,5415,ORD,SYR,715,1005,1015.0,10.0,0,0,N,110,607,,,,0.0
9,4,9/8/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,2020.0,20.0,0,0,N,109,607,0.0,20.0,0.0,0.0
9,4,9/8/22 0:00,AA,3545,MQ,3545,ORD,SYR,2020,2311,2320.0,9.0,0,0,N,111,607,,,,0.0
9,4,9/8/22 0:00,AA,4134,MQ,4134,ORD,SYR,950,1240,1346.0,66.0,0,0,N,110,607,0.0,0.0,0.0,0.0
9,4,9/8/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,10.0,11.0,0,0,N,60,209,,,,0.0
9,4,9/8/22 0:00,B6,412,B6,412,JFK,SYR,810,919,947.0,28.0,0,0,N,69,209,0.0,3.0,0.0,0.0
9,4,9/8/22 0:00,B6,656,B6,656,MCO,SYR,1100,1342,1354.0,12.0,0,0,N,162,1053,,,,0.0
9,4,9/8/22 0:00,DL,5056,9E,5056,JFK,SYR,1625,1759,1734.0,-25.0,0,0,N,94,209,,,,0.0
9,4,9/8/22 0:00,DL,5090,9E,5090,JFK,SYR,2232,2,2336.0,-26.0,0,0,N,90,209,,,,0.0
9,4,9/8/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1107.0,-13.0,0,0,N,81,209,,,,0.0
9,4,9/8/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1649.0,-7.0,0,0,N,116,607,,,,0.0
9,4,9/8/22 0:00,UA,4804,OO,4804,ORD,SYR,715,1004,1002.0,-2.0,0,0,N,109,607,,,,0.0
9,4,9/8/22 0:00,UA,599,UA,599,ORD,SYR,2109,2359,20.0,21.0,0,0,N,110,607,0.0,21.0,0.0,0.0
9,4,9/15/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,2030.0,30.0,0,0,N,109,607,0.0,7.0,0.0,0.0
9,4,9/15/22 0:00,AA,3545,MQ,3545,ORD,SYR,2020,2311,2251.0,-20.0,0,0,N,111,607,,,,0.0
9,4,9/15/22 0:00,AA,4134,MQ,4134,ORD,SYR,950,1240,1233.0,-7.0,0,0,N,110,607,,,,0.0
9,4,9/15/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,1.0,2.0,0,0,N,60,209,,,,0.0
9,4,9/15/22 0:00,B6,412,B6,412,JFK,SYR,810,919,913.0,-6.0,0,0,N,69,209,,,,0.0
9,4,9/15/22 0:00,B6,656,B6,656,MCO,SYR,1100,1342,1431.0,49.0,0,0,N,162,1053,0.0,3.0,0.0,0.0
9,4,9/15/22 0:00,DL,4976,9E,4976,JFK,SYR,1617,1751,1728.0,-23.0,0,0,N,94,209,,,,0.0
9,4,9/15/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2359,2341.0,-18.0,0,0,N,89,209,,,,0.0
9,4,9/15/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1112.0,-8.0,0,0,N,81,209,,,,0.0
9,4,9/15/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1702.0,6.0,0,0,N,116,607,,,,0.0
9,4,9/15/22 0:00,UA,4804,OO,4804,ORD,SYR,715,1004,1009.0,5.0,0,0,N,109,607,,,,0.0
9,4,9/15/22 0:00,UA,599,UA,599,ORD,SYR,2109,2359,2346.0,-13.0,0,0,N,110,607,,,,0.0
9,4,9/22/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,1951.0,-9.0,0,0,N,109,607,,,,0.0
9,4,9/22/22 0:00,AA,3545,MQ,3545,ORD,SYR,2020,2311,2306.0,-5.0,0,0,N,111,607,,,,0.0
9,4,9/22/22 0:00,AA,4134,MQ,4134,ORD,SYR,950,1240,1220.0,-20.0,0,0,N,110,607,,,,0.0
9,4,9/22/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,224.0,145.0,0,0,N,60,209,0.0,1.0,0.0,0.0
9,4,9/22/22 0:00,B6,412,B6,412,JFK,SYR,810,919,1015.0,56.0,0,0,N,69,209,0.0,53.0,0.0,0.0
9,4,9/22/22 0:00,B6,656,B6,656,MCO,SYR,1100,1342,1349.0,7.0,0,0,N,162,1053,,,,0.0
9,4,9/22/22 0:00,DL,4976,9E,4976,JFK,SYR,1617,1751,2303.0,312.0,0,0,N,94,209,0.0,36.0,271.0,0.0
9,4,9/22/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2359,128.0,89.0,0,0,N,89,209,0.0,0.0,18.0,0.0
9,4,9/22/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1118.0,-2.0,0,0,N,81,209,,,,0.0
9,4,9/22/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1656.0,0.0,0,0,N,116,607,,,,0.0
9,4,9/22/22 0:00,UA,4804,OO,4804,ORD,SYR,715,1004,941.0,-23.0,0,0,N,109,607,,,,0.0
9,4,9/22/22 0:00,UA,599,UA,599,ORD,SYR,2109,2359,2350.0,-9.0,0,0,N,110,607,,,,0.0
9,4,9/29/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,1954.0,-6.0,0,0,N,109,607,,,,0.0
9,4,9/29/22 0:00,AA,3545,MQ,3545,ORD,SYR,2020,2311,2257.0,-14.0,0,0,N,111,607,,,,0.0
9,4,9/29/22 0:00,AA,4134,MQ,4134,ORD,SYR,950,1240,1240.0,0.0,0,0,N,110,607,,,,0.0
9,4,9/29/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,2400.0,1.0,0,0,N,60,209,,,,0.0
9,4,9/29/22 0:00,B6,412,B6,412,JFK,SYR,810,919,907.0,-12.0,0,0,N,69,209,,,,0.0
9,4,9/29/22 0:00,B6,656,B6,656,MCO,SYR,1100,1342,,,1,0,N,162,1053,,,,0.0
9,4,9/29/22 0:00,DL,4976,9E,4976,JFK,SYR,1617,1751,1724.0,-27.0,0,0,N,94,209,,,,0.0
9,4,9/29/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2359,2336.0,-23.0,0,0,N,89,209,,,,0.0
9,4,9/29/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1309.0,109.0,0,0,N,81,209,0.0,0.0,0.0,0.0
9,4,9/29/22 0:00,UA,3462,YX,3462,ORD,SYR,2109,4,33.0,29.0,0,0,N,115,607,0.0,0.0,0.0,0.0
9,4,9/29/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1658.0,2.0,0,0,N,116,607,,,,0.0
9,4,9/29/22 0:00,UA,4804,OO,4804,ORD,SYR,715,1004,1003.0,-1.0,0,0,N,109,607,,,,0.0
9,5,9/2/22 0:00,AA,3911,MQ,3911,ORD,SYR,1713,2000,1947.0,-13.0,0,0,N,107,607,,,,0.0
9,5,9/2/22 0:00,AA,4134,MQ,4134,ORD,SYR,959,1245,1248.0,3.0,0,0,N,106,607,,,,0.0
9,5,9/2/22 0:00,AA,4203,MQ,4203,ORD,SYR,1459,1745,1747.0,2.0,0,0,N,106,607,,,,0.0
9,5,9/2/22 0:00,AA,4840,YX,4840,ORD,SYR,2024,2315,2309.0,-6.0,0,0,N,111,607,,,,0.0
9,5,9/2/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,13,2353.0,-20.0,0,0,N,74,209,,,,0.0
9,5,9/2/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,7,2333.0,-34.0,0,0,N,97,209,,,,0.0
9,5,9/2/22 0:00,UA,1046,UA,1046,ORD,SYR,2105,2359,2341.0,-18.0,0,0,N,114,607,,,,0.0
9,5,9/2/22 0:00,UA,1559,UA,1559,ORD,SYR,1355,1650,1625.0,-25.0,0,0,N,115,607,,,,0.0
9,5,9/2/22 0:00,UA,5415,OO,5415,ORD,SYR,715,1005,1017.0,12.0,0,0,N,110,607,,,,0.0
9,5,9/9/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,2004.0,4.0,0,0,N,109,607,,,,0.0
9,5,9/9/22 0:00,AA,3545,MQ,3545,ORD,SYR,2020,2311,2342.0,31.0,0,0,N,111,607,0.0,0.0,0.0,0.0
9,5,9/9/22 0:00,AA,4134,MQ,4134,ORD,SYR,950,1240,1232.0,-8.0,0,0,N,110,607,,,,0.0
9,5,9/9/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,9.0,10.0,0,0,N,60,209,,,,0.0
9,5,9/9/22 0:00,B6,412,B6,412,JFK,SYR,810,919,1133.0,,0,1,N,69,209,,,,1.0
9,5,9/9/22 0:00,B6,656,B6,656,MCO,SYR,1100,1342,1338.0,-4.0,0,0,N,162,1053,,,,0.0
9,5,9/9/22 0:00,DL,5056,9E,5056,JFK,SYR,1625,1759,1721.0,-38.0,0,0,N,94,209,,,,0.0
9,5,9/9/22 0:00,DL,5090,9E,5090,JFK,SYR,2232,2,2324.0,-38.0,0,0,N,90,209,,,,0.0
9,5,9/9/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1105.0,-15.0,0,0,N,81,209,,,,0.0
9,5,9/9/22 0:00,UA,279,UA,279,ORD,SYR,2128,18,1.0,-17.0,0,0,N,110,607,,,,0.0
9,5,9/9/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1640.0,-16.0,0,0,N,116,607,,,,0.0
9,5,9/9/22 0:00,UA,4804,OO,4804,ORD,SYR,715,1004,1000.0,-4.0,0,0,N,109,607,,,,0.0
9,5,9/16/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,1945.0,-15.0,0,0,N,109,607,,,,0.0
9,5,9/16/22 0:00,AA,3545,MQ,3545,ORD,SYR,2020,2311,2252.0,-19.0,0,0,N,111,607,,,,0.0
9,5,9/16/22 0:00,AA,4134,MQ,4134,ORD,SYR,950,1240,1220.0,-20.0,0,0,N,110,607,,,,0.0
9,5,9/16/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,50.0,51.0,0,0,N,60,209,0.0,1.0,1.0,0.0
9,5,9/16/22 0:00,B6,412,B6,412,JFK,SYR,810,919,1117.0,118.0,0,0,N,69,209,0.0,0.0,0.0,0.0
9,5,9/16/22 0:00,B6,656,B6,656,MCO,SYR,1100,1342,1329.0,-13.0,0,0,N,162,1053,,,,0.0
9,5,9/16/22 0:00,DL,4976,9E,4976,JFK,SYR,1617,1751,1728.0,-23.0,0,0,N,94,209,,,,0.0
9,5,9/16/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2359,2333.0,-26.0,0,0,N,89,209,,,,0.0
9,5,9/16/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1128.0,8.0,0,0,N,81,209,,,,0.0
9,5,9/16/22 0:00,UA,279,UA,279,ORD,SYR,2128,18,151.0,93.0,0,0,N,110,607,0.0,0.0,0.0,0.0
9,5,9/16/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1640.0,-16.0,0,0,N,116,607,,,,0.0
9,5,9/16/22 0:00,UA,4804,OO,4804,ORD,SYR,715,1004,952.0,-12.0,0,0,N,109,607,,,,0.0
9,5,9/23/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,1952.0,-8.0,0,0,N,109,607,,,,0.0
9,5,9/23/22 0:00,AA,3545,MQ,3545,ORD,SYR,2020,2311,2309.0,-2.0,0,0,N,111,607,,,,0.0
9,5,9/23/22 0:00,AA,4134,MQ,4134,ORD,SYR,950,1240,1241.0,1.0,0,0,N,110,607,,,,0.0
9,5,9/23/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,154.0,115.0,0,0,N,60,209,0.0,0.0,73.0,0.0
9,5,9/23/22 0:00,B6,412,B6,412,JFK,SYR,810,919,920.0,1.0,0,0,N,69,209,,,,0.0
9,5,9/23/22 0:00,B6,656,B6,656,MCO,SYR,1100,1342,1359.0,17.0,0,0,N,162,1053,0.0,13.0,0.0,0.0
9,5,9/23/22 0:00,DL,4976,9E,4976,JFK,SYR,1617,1751,1913.0,82.0,0,0,N,94,209,0.0,0.0,0.0,0.0
9,5,9/23/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2359,2349.0,-10.0,0,0,N,89,209,,,,0.0
9,5,9/23/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1313.0,113.0,0,0,N,81,209,0.0,0.0,113.0,0.0
9,5,9/23/22 0:00,UA,279,UA,279,ORD,SYR,2128,18,11.0,-7.0,0,0,N,110,607,,,,0.0
9,5,9/23/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1629.0,-27.0,0,0,N,116,607,,,,0.0
9,5,9/23/22 0:00,UA,4804,OO,4804,ORD,SYR,715,1004,956.0,-8.0,0,0,N,109,607,,,,0.0
9,5,9/30/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,1946.0,-14.0,0,0,N,109,607,,,,0.0
9,5,9/30/22 0:00,AA,3545,MQ,3545,ORD,SYR,2020,2311,2340.0,29.0,0,0,N,111,607,0.0,0.0,0.0,0.0
9,5,9/30/22 0:00,AA,4134,MQ,4134,ORD,SYR,950,1240,1238.0,-2.0,0,0,N,110,607,,,,0.0
9,5,9/30/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,54.0,55.0,0,0,N,60,209,0.0,2.0,0.0,0.0
9,5,9/30/22 0:00,B6,412,B6,412,JFK,SYR,810,919,915.0,-4.0,0,0,N,69,209,,,,0.0
9,5,9/30/22 0:00,B6,656,B6,656,MCO,SYR,1100,1342,,,1,0,N,162,1053,,,,0.0
9,5,9/30/22 0:00,DL,4976,9E,4976,JFK,SYR,1617,1751,1711.0,-40.0,0,0,N,94,209,,,,0.0
9,5,9/30/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2359,2332.0,-27.0,0,0,N,89,209,,,,0.0
9,5,9/30/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1114.0,-6.0,0,0,N,81,209,,,,0.0
9,5,9/30/22 0:00,UA,1917,UA,1917,ORD,SYR,1410,1657,1644.0,-13.0,0,0,N,107,607,,,,0.0
9,5,9/30/22 0:00,UA,1998,UA,1998,ORD,SYR,1821,2118,2055.0,-23.0,0,0,N,117,607,,,,0.0
9,5,9/30/22 0:00,UA,3766,ZW,3766,ORD,SYR,714,1007,1005.0,-2.0,0,0,N,113,607,,,,0.0
9,6,9/3/22 0:00,AA,3911,MQ,3911,ORD,SYR,1713,2000,2035.0,35.0,0,0,N,107,607,35.0,0.0,0.0,0.0
9,6,9/3/22 0:00,AA,4134,MQ,4134,ORD,SYR,959,1245,1246.0,1.0,0,0,N,106,607,,,,0.0
9,6,9/3/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,13,2359.0,-14.0,0,0,N,74,209,,,,0.0
9,6,9/3/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,7,2321.0,-46.0,0,0,N,97,209,,,,0.0
9,6,9/3/22 0:00,DL,5202,9E,5202,JFK,SYR,929,1053,1035.0,-18.0,0,0,N,84,209,,,,0.0
9,6,9/3/22 0:00,UA,5578,OO,5578,ORD,SYR,1400,1700,1651.0,-9.0,0,0,N,120,607,,,,0.0
9,6,9/3/22 0:00,UA,776,UA,776,ORD,SYR,2121,15,2351.0,-24.0,0,0,N,114,607,,,,0.0
9,6,9/3/22 0:00,WN,4667,WN,4667,MCO,SYR,1110,1355,1349.0,-6.0,0,0,N,165,1053,,,,0.0
9,6,9/10/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,1953.0,-7.0,0,0,N,109,607,,,,0.0
9,6,9/10/22 0:00,AA,4203,MQ,4203,ORD,SYR,1456,1746,1727.0,-19.0,0,0,N,110,607,,,,0.0
9,6,9/10/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,9.0,10.0,0,0,N,60,209,,,,0.0
9,6,9/10/22 0:00,B6,412,B6,412,JFK,SYR,810,919,910.0,-9.0,0,0,N,69,209,,,,0.0
9,6,9/10/22 0:00,B6,656,B6,656,MCO,SYR,1100,1342,1322.0,-20.0,0,0,N,162,1053,,,,0.0
9,6,9/10/22 0:00,DL,5056,9E,5056,JFK,SYR,1625,1759,1821.0,22.0,0,0,N,94,209,0.0,0.0,0.0,0.0
9,6,9/10/22 0:00,DL,5090,9E,5090,JFK,SYR,2232,2,2327.0,-35.0,0,0,N,90,209,,,,0.0
9,6,9/10/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1113.0,-7.0,0,0,N,81,209,,,,0.0
9,6,9/10/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1633.0,-23.0,0,0,N,116,607,,,,0.0
9,6,9/10/22 0:00,UA,599,UA,599,ORD,SYR,2109,2359,2331.0,-28.0,0,0,N,110,607,,,,0.0
9,6,9/10/22 0:00,WN,3057,WN,3057,MCO,SYR,1215,1455,1432.0,-23.0,0,0,N,160,1053,,,,0.0
9,6,9/17/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,2000.0,0.0,0,0,N,109,607,,,,0.0
9,6,9/17/22 0:00,AA,4203,MQ,4203,ORD,SYR,1456,1746,1728.0,-18.0,0,0,N,110,607,,,,0.0
9,6,9/17/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,2359.0,0.0,0,0,N,60,209,,,,0.0
9,6,9/17/22 0:00,B6,412,B6,412,JFK,SYR,810,919,927.0,8.0,0,0,N,69,209,,,,0.0
9,6,9/17/22 0:00,B6,656,B6,656,MCO,SYR,1100,1342,1328.0,-14.0,0,0,N,162,1053,,,,0.0
9,6,9/17/22 0:00,DL,4976,9E,4976,JFK,SYR,1617,1751,1726.0,-25.0,0,0,N,94,209,,,,0.0
9,6,9/17/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2359,2334.0,-25.0,0,0,N,89,209,,,,0.0
9,6,9/17/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1109.0,-11.0,0,0,N,81,209,,,,0.0
9,6,9/17/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1640.0,-16.0,0,0,N,116,607,,,,0.0
9,6,9/17/22 0:00,UA,599,UA,599,ORD,SYR,2109,2359,2337.0,-22.0,0,0,N,110,607,,,,0.0
9,6,9/17/22 0:00,WN,3057,WN,3057,MCO,SYR,1215,1455,1515.0,20.0,0,0,N,160,1053,0.0,12.0,5.0,0.0
9,6,9/24/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,1945.0,-15.0,0,0,N,109,607,,,,0.0
9,6,9/24/22 0:00,AA,4203,MQ,4203,ORD,SYR,1456,1746,1728.0,-18.0,0,0,N,110,607,,,,0.0
9,6,9/24/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,2359,2.0,3.0,0,0,N,60,209,,,,0.0
9,6,9/24/22 0:00,B6,412,B6,412,JFK,SYR,810,919,910.0,-9.0,0,0,N,69,209,,,,0.0
9,6,9/24/22 0:00,B6,656,B6,656,MCO,SYR,1100,1342,1324.0,-18.0,0,0,N,162,1053,,,,0.0
9,6,9/24/22 0:00,DL,4976,9E,4976,JFK,SYR,1617,1751,1722.0,-29.0,0,0,N,94,209,,,,0.0
9,6,9/24/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,2359,2339.0,-20.0,0,0,N,89,209,,,,0.0
9,6,9/24/22 0:00,DL,5202,9E,5202,JFK,SYR,959,1120,1106.0,-14.0,0,0,N,81,209,,,,0.0
9,6,9/24/22 0:00,UA,3511,YX,3511,ORD,SYR,1400,1656,1646.0,-10.0,0,0,N,116,607,,,,0.0
9,6,9/24/22 0:00,UA,599,UA,599,ORD,SYR,2109,2359,2351.0,-8.0,0,0,N,110,607,,,,0.0
9,6,9/24/22 0:00,WN,3057,WN,3057,MCO,SYR,1215,1455,1440.0,-15.0,0,0,N,160,1053,,,,0.0
9,7,9/4/22 0:00,AA,3330,MQ,3330,ORD,SYR,2024,2312,2319.0,7.0,0,0,N,108,607,,,,0.0
9,7,9/4/22 0:00,AA,3911,MQ,3911,ORD,SYR,1713,2000,2033.0,33.0,0,0,N,107,607,0.0,33.0,0.0,0.0
9,7,9/4/22 0:00,AA,4134,MQ,4134,ORD,SYR,959,1245,1250.0,5.0,0,0,N,106,607,,,,0.0
9,7,9/4/22 0:00,AA,4203,MQ,4203,ORD,SYR,1459,1745,1800.0,15.0,0,0,N,106,607,0.0,15.0,0.0,0.0
9,7,9/4/22 0:00,B6,2516,B6,2516,JFK,SYR,2259,13,2358.0,-15.0,0,0,N,74,209,,,,0.0
9,7,9/4/22 0:00,DL,5090,9E,5090,JFK,SYR,2230,7,2340.0,-27.0,0,0,N,97,209,,,,0.0
9,7,9/4/22 0:00,DL,5202,9E,5202,JFK,SYR,929,1053,1024.0,-29.0,0,0,N,84,209,,,,0.0
9,7,9/4/22 0:00,UA,1046,UA,1046,ORD,SYR,2105,2359,2350.0,-9.0,0,0,N,114,607,,,,0.0
9,7,9/4/22 0:00,UA,1559,UA,1559,ORD,SYR,1355,1650,1642.0,-8.0,0,0,N,115,607,,,,0.0
9,7,9/11/22 0:00,AA,3518,MQ,3518,ORD,SYR,1711,2000,2031.0,31.0,0,0,N,109,607,9.0,0.0,22.0,0.0
9,7,9/11/22 0:00,AA,3545,MQ,3545,ORD,SYR,2020,2311,41.0,90.0,0,0,N,111,607,90.0,0.0,0.0,0.0
